,mascot_name,phase_id,video_context,Hit_Rate
17201,Jarbo,recog_random,group-dance-2,0.5
17202,Chiba-kun,recog_random,theme-song-with-dancers,0.35714285714285715
17203,Chiba-kun,recog_random,strawberry-greenhouse,0.4507042253521127
17204,Jarbo,recog_random,bus,0.25471698113207547
17205,Kapal,recog_random,hallway,0.40273972602739727
17206,Chiba-kun,recog_random,christmas-tree,0.43575418994413406
17207,Kapal,recog_random,bathtub,0.44642857142857145
17208,Kounudoun,recog_random,with-tourist-kids,0.39344262295081966
17209,Kapal,recog_random,front-desk,0.27380952380952384
17210,Kounudoun,recog_random,outside-store,0.17757009345794392
17211,Jarbo,recog_random,congress,0.4857142857142857
17212,Chiba-kun,recog_random,running,0.4729241877256318
17213,Jarbo,recog_random,mall-2,0.3854166666666667
17214,Kounudoun,recog_random,office,0.38317757009345793
17215,Kounudoun,recog_random,street-fair-2,0.4098360655737705
17216,Jarbo,recog_random,ammusement-ride-1,0.4537037037037037
17217,Chiba-kun,recog_random,pot,0.4891304347826087
17218,Chiba-kun,recog_random,workout,0.24675324675324675
17219,Kounudoun,recog_random,outside-grocery-store,0.36607142857142855
17220,Kapal,recog_random,outside-of-building,0.3333333333333333
17221,Chiba-kun,recog_random,town,0.3218390804597701
17222,Kounudoun,recog_random,stairs-of-building,0.19298245614035087
17223,Chiba-kun,recog_random,train-station,0.2748091603053435
17224,Kounudoun,recog_random,stage-with-banner,0.48760330578512395
17225,Kounudoun,recog_random,beach,0.38911290322580644
17226,Jarbo,recog_random,zoo-1,0.391304347826087
17227,Kounudoun,recog_random,street-fair-3,0.3140495867768595
17228,Kounudoun,recog_random,magic-show,0.22535211267605634
17229,Kapal,recog_random,meet-and-greet,0.3939393939393939
17230,Jarbo,recog_random,factory-1,0.2809917355371901
17231,Kapal,recog_random,blackbox-performance,0.34502923976608185
17232,Kounudoun,recog_random,sidewalk,0.4576271186440678
17233,Jarbo,recog_random,train-station,0.2748091603053435
17234,Kounudoun,recog_random,signing-table,0.38016528925619836
17235,Chiba-kun,recog_random,train-station,0.2748091603053435
17236,Chiba-kun,recog_random,office-with-woman,0.4
17237,Chiba-kun,recog_random,beach,0.38911290322580644
17238,Kounudoun,recog_random,street-fair-1,0.30327868852459017
17239,OnoJoe,recog_ordered,glass-building,0.5377358490566038
17240,Barasai,recog_ordered,in-train,0.3140495867768595
17241,Shimanekko,recog_ordered,fields,0.3047619047619048
17242,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17243,OnoJoe,recog_ordered,small-crowd-1,0.3114754098360656
17244,Barasai,recog_ordered,dance-with-little-cheerleaders,0.47368421052631576
17245,Shimanekko,recog_ordered,park,0.3371824480369515
17246,Fukaya,recog_ordered,bench,0.37209302325581395
17247,OnoJoe,recog_ordered,beatboxer-2,0.2222222222222222
17248,Barasai,recog_ordered,announcers,0.4075342465753425
17249,Shimanekko,recog_ordered,classroom,0.28703703703703703
17250,Fukaya,recog_ordered,meet-and-greet,0.3939393939393939
17251,OnoJoe,recog_ordered,modern-building,0.6039603960396039
17252,Barasai,recog_ordered,caligraphy,0.3670886075949367
17253,Shimanekko,recog_ordered,sidewalk,0.4576271186440678
17254,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17255,OnoJoe,recog_ordered,park,0.3371824480369515
17256,Barasai,recog_ordered,announcers,0.4075342465753425
17257,Shimanekko,recog_ordered,water-lookout,0.36633663366336633
17258,Fukaya,recog_ordered,restaurants,0.47368421052631576
17259,OnoJoe,recog_ordered,interview-in-street-2,0.4380165289256198
17260,Barasai,recog_ordered,park,0.3371824480369515
17261,Shimanekko,recog_ordered,dancing-onstage,0.19718309859154928
17262,Fukaya,recog_ordered,waving-posing-for-pictures,0.3150684931506849
17263,OnoJoe,recog_ordered,building-7,0.2831858407079646
17264,Barasai,recog_ordered,carousel,0.45454545454545453
17265,Shimanekko,recog_ordered,fields,0.3047619047619048
17266,Fukaya,recog_ordered,waving,0.30526315789473685
17267,OnoJoe,recog_ordered,lakeside,0.2831858407079646
17268,Barasai,recog_ordered,dance-with-announcers,0.27358490566037735
17269,Shimanekko,recog_ordered,with-wood,0.33707865168539325
17270,Fukaya,recog_ordered,shopping,0.38028169014084506
17271,OnoJoe,recog_ordered,suburban-area,0.4214876033057851
17272,Barasai,recog_ordered,rose-garden,0.22950819672131148
17273,Shimanekko,recog_ordered,school-hallway,0.44545454545454544
17274,Fukaya,recog_ordered,scale,0.1348314606741573
17275,OnoJoe,recog_ordered,on-stage-3,0.4918032786885246
17276,Barasai,recog_ordered,greenhouse,0.3884297520661157
17277,Shimanekko,recog_ordered,outside-house,0.3076923076923077
17278,Fukaya,recog_ordered,CPR,0.4112903225806452
17279,OnoJoe,recog_ordered,beatboxer-1,0.15492957746478872
17280,Barasai,recog_ordered,stage-dance-with-children,0.33043478260869563
17281,Shimanekko,recog_ordered,white-building,0.3867924528301887
17282,Fukaya,recog_ordered,speech,0.27956989247311825
17283,OnoJoe,recog_ordered,building-5,0.4344262295081967
17284,Barasai,recog_ordered,train,0.5537190082644629
17285,Shimanekko,recog_ordered,back-porch,0.391304347826087
17286,Fukaya,recog_ordered,lobster,0.16091954022988506
17287,OnoJoe,recog_ordered,weird-interviewer,0.38524590163934425
17288,Barasai,recog_ordered,street,0.3691588785046729
17289,Shimanekko,recog_ordered,aquarium,0.5172413793103449
17290,Fukaya,recog_ordered,outro,0.4117647058823529
17291,OnoJoe,recog_ordered,grey-brick-building,0.39344262295081966
17292,Barasai,recog_ordered,caligraphy,0.3670886075949367
17293,Shimanekko,recog_ordered,museum,0.2336448598130841
17294,Fukaya,recog_ordered,dancing,0.34854771784232363
17295,OnoJoe,recog_ordered,dark-building,0.48672566371681414
17296,Barasai,recog_ordered,relay-race,0.5454545454545454
17297,Shimanekko,recog_ordered,inside-house,0.42592592592592593
17298,Fukaya,recog_ordered,balloons,0.24705882352941178
17299,OnoJoe,recog_ordered,city-overlook,0.30578512396694213
17300,Barasai,recog_ordered,peace-sign,0.2682926829268293
17301,Shimanekko,recog_ordered,classroom,0.28703703703703703
17302,Fukaya,recog_ordered,outside-building,0.1728395061728395
17303,OnoJoe,recog_ordered,highway,0.3305785123966942
17304,Barasai,recog_ordered,monument,0.1885245901639344
17305,Shimanekko,recog_ordered,beach,0.38911290322580644
17306,Fukaya,recog_ordered,waving,0.30526315789473685
17307,OnoJoe,recog_ordered,solo-dance-on-stage,0.32786885245901637
17308,Barasai,recog_ordered,dance-stage-with-background-musicians,0.21311475409836064
17309,Shimanekko,recog_ordered,bridge,0.5
17310,Fukaya,recog_ordered,standing-behind-cake,0.14473684210526316
17311,OnoJoe,recog_ordered,small-crowd-2,0.2809917355371901
17312,Barasai,recog_ordered,cherry-blossoms,0.2809917355371901
17313,Shimanekko,recog_ordered,walking-around-outside-a-building,0.10743801652892562
17314,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17315,OnoJoe,recog_ordered,dance-in-front-of-white-tents,0.20535714285714285
17316,Barasai,recog_ordered,announcers,0.4075342465753425
17317,Shimanekko,recog_ordered,beach,0.38911290322580644
17318,Fukaya,recog_ordered,cow-costume,0.3853211009174312
17319,OnoJoe,recog_ordered,room-with-curtains,0.4380165289256198
17320,Barasai,recog_ordered,mall,0.47107438016528924
17321,Shimanekko,recog_ordered,library,0.5619047619047619
17322,Fukaya,recog_ordered,CPR,0.4112903225806452
17323,OnoJoe,recog_ordered,driveway-infront-of-building,0.4956521739130435
17324,Barasai,recog_ordered,dance-with-green-performers,0.4098360655737705
17325,Shimanekko,recog_ordered,museum-signs,0.2782608695652174
17326,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17327,OnoJoe,recog_ordered,on-stage-1,0.37719298245614036
17328,Barasai,recog_ordered,pictures,0.4084507042253521
17329,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
17330,Fukaya,recog_ordered,gym,0.5070422535211268
17331,OnoJoe,recog_ordered,on-stage-2,0.256198347107438
17332,Barasai,recog_ordered,announcers,0.4075342465753425
17333,Shimanekko,recog_ordered,scientist,0.4639175257731959
17334,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17335,Chiba-kun,recog_random,waterfront,0.39316239316239315
17336,Chiba-kun,recog_random,christmas-tree,0.43575418994413406
17337,Jarbo,recog_random,ceremony,0.3008849557522124
17338,Jarbo,recog_random,train-station,0.2748091603053435
17339,Kapal,recog_random,white-hills,0.4717948717948718
17340,Jarbo,recog_random,group-dance-in-gym,0.5304347826086957
17341,Kounudoun,recog_random,signing-table,0.38016528925619836
17342,Kapal,recog_random,interview,0.35275080906148865
17343,Chiba-kun,recog_random,dancing,0.34854771784232363
17344,Jarbo,recog_random,congress,0.4857142857142857
17345,Jarbo,recog_random,street-2,0.26744186046511625
17346,Kapal,recog_random,parking-lot-stuffed-animals,0.2823529411764706
17347,Kapal,recog_random,front-desk,0.27380952380952384
17348,Kapal,recog_random,dance-tutorial,0.5416666666666666
17349,Chiba-kun,recog_random,pig-pen,0.43157894736842106
17350,Chiba-kun,recog_random,restuarant,0.543859649122807
17351,Jarbo,recog_random,mall-3,0.43564356435643564
17352,Jarbo,recog_random,alley,0.4909090909090909
17353,Jarbo,recog_random,street,0.3691588785046729
17354,Kapal,recog_random,white-hills,0.4717948717948718
17355,Kapal,recog_random,blackbox-performance,0.34502923976608185
17356,Chiba-kun,recog_random,restaurant-with-woman,0.325
17357,Chiba-kun,recog_random,waterfront,0.39316239316239315
17358,Chiba-kun,recog_random,train-station,0.2748091603053435
17359,Kounudoun,recog_random,street-fair-1,0.30327868852459017
17360,Chiba-kun,recog_random,workout,0.24675324675324675
17361,Jarbo,recog_random,building-2,0.4778761061946903
17362,Chiba-kun,recog_random,office-with-woman,0.4
17363,Kounudoun,recog_random,street-with-dancers,0.2743362831858407
17364,Kounudoun,recog_random,grass,0.5206611570247934
17365,Chiba-kun,recog_random,train-station,0.2748091603053435
17366,Kapal,recog_random,outside-of-building,0.3333333333333333
17367,Kounudoun,recog_random,road-by-water,0.17272727272727273
17368,Chiba-kun,recog_random,running,0.4729241877256318
17369,Jarbo,recog_random,mall-1,0.27906976744186046
17370,Kapal,recog_random,interview,0.35275080906148865
17371,Kounudoun,recog_random,street-fair-3,0.3140495867768595
17372,Chiba-kun,recog_random,office-with-woman,0.4
17373,Chiba-kun,recog_random,sleeping,0.43478260869565216
17374,Chiba-kun,recog_random,tea-ceremony,0.3081395348837209
17375,Kounudoun,recog_random,sidewalk,0.4576271186440678
17376,Kounudoun,recog_random,auditroium-stage,0.48514851485148514
17377,Kapal,recog_random,outside-dance-studio,0.15151515151515152
17378,Jarbo,recog_random,meeting-2,0.13
17379,Kounudoun,recog_random,street-fair-2,0.4098360655737705
17380,Kapal,recog_random,spinning-soccer-ball,0.3176470588235294
17381,Kapal,recog_random,bedroom,0.20408163265306123
17382,Kapal,recog_random,meet-and-greet,0.3939393939393939
17383,Jarbo,recog_random,zoo-2,0.3565217391304348
17384,Kounudoun,recog_random,tree-on-street,0.504424778761062
17385,Kapal,recog_random,autographs,0.3333333333333333
17386,Kapal,recog_random,batting-cage,0.5512820512820513
17387,Kapal,recog_random,hallway,0.40273972602739727
17388,Kapal,recog_random,beers,0.2361111111111111
17389,Kounudoun,recog_random,doorway,0.35537190082644626
17390,Chiba-kun,recog_random,restaurant-alone,0.4225352112676056
17391,Jarbo,recog_random,factory-2,0.16470588235294117
17392,Kapal,recog_random,random-sighting,0.34615384615384615
17393,Kounudoun,recog_random,office,0.38317757009345793
17394,Chiba-kun,recog_random,running,0.4729241877256318
17395,Jarbo,recog_random,outside,0.3706896551724138
17396,Jarbo,recog_random,group-dance-1,0.29292929292929293
17397,Kounudoun,recog_random,outside-grocery-store,0.36607142857142855
17398,Kapal,recog_random,booth,0.26373626373626374
17399,Kounudoun,recog_random,street-performance,0.2535211267605634
17400,Kounudoun,recog_random,fair,0.5344827586206896
17401,Jarbo,recog_random,bus-1,0.6055045871559633
17402,Jarbo,recog_random,group-dance-2,0.5
17403,Chiba-kun,recog_random,beach,0.38911290322580644
17404,Kounudoun,recog_random,sidewalk-2,0.336283185840708
17405,Kounudoun,recog_random,auditorium,0.2857142857142857
17406,Kounudoun,recog_random,beach,0.38911290322580644
17407,Chiba-kun,recog_random,dancing,0.34854771784232363
17408,Jarbo,recog_random,school-auditorium,0.42105263157894735
17409,Chiba-kun,recog_random,lake,0.24468085106382978
17410,Kapal,recog_random,hallway,0.40273972602739727
17411,Kounudoun,recog_random,outside-store,0.17757009345794392
17412,Jarbo,recog_random,ammusement-ride-1,0.4537037037037037
17413,Kapal,recog_random,outside-of-building,0.3333333333333333
17414,Jarbo,recog_random,building-3,0.35106382978723405
17415,Kounudoun,recog_random,stage-with-banner,0.48760330578512395
17416,Chiba-kun,recog_random,pot,0.4891304347826087
17417,Jarbo,recog_random,bus,0.25471698113207547
17418,Kapal,recog_random,riding-chair,0.3170731707317073
17419,Chiba-kun,recog_random,baseball-game,0.2803738317757009
17420,Kounudoun,recog_random,with-tourist-kids,0.39344262295081966
17421,Kounudoun,recog_random,magic-show,0.22535211267605634
17422,Jarbo,recog_random,zoo-1,0.391304347826087
17423,Jarbo,recog_random,group-dance-on-stage,0.5108695652173914
17424,Chiba-kun,recog_random,town,0.3218390804597701
17425,Chiba-kun,recog_random,reporters,0.21621621621621623
17426,Kounudoun,recog_random,stage-with-singers,0.2892561983471074
17427,Kapal,recog_random,conference,0.23076923076923078
17428,Kounudoun,recog_random,performance,0.4297520661157025
17429,Kapal,recog_random,riding-chair,0.3170731707317073
17430,Jarbo,recog_random,factory-1,0.2809917355371901
17431,OnoJoe,recog_ordered,small-crowd-1,0.3114754098360656
17432,Fukaya,recog_ordered,waving,0.30526315789473685
17433,Shimanekko,recog_ordered,white-building,0.3867924528301887
17434,Barasai,recog_ordered,dance-with-little-cheerleaders,0.47368421052631576
17435,OnoJoe,recog_ordered,lakeside,0.2831858407079646
17436,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17437,Shimanekko,recog_ordered,inside-house,0.42592592592592593
17438,Barasai,recog_ordered,relay-race,0.5454545454545454
17439,OnoJoe,recog_ordered,driveway-infront-of-building,0.4956521739130435
17440,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17441,Shimanekko,recog_ordered,outside-house,0.3076923076923077
17442,Barasai,recog_ordered,cherry-blossoms,0.2809917355371901
17443,OnoJoe,recog_ordered,beatboxer-2,0.2222222222222222
17444,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17445,Shimanekko,recog_ordered,bridge,0.5
17446,Barasai,recog_ordered,monument,0.1885245901639344
17447,OnoJoe,recog_ordered,interview-in-street-2,0.4380165289256198
17448,Fukaya,recog_ordered,playground,0.375
17449,Shimanekko,recog_ordered,library,0.5619047619047619
17450,Barasai,recog_ordered,dance-with-green-performers,0.4098360655737705
17451,OnoJoe,recog_ordered,dance-in-front-of-white-tents,0.20535714285714285
17452,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17453,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
17454,Barasai,recog_ordered,mall,0.47107438016528924
17455,OnoJoe,recog_ordered,modern-building,0.6039603960396039
17456,Fukaya,recog_ordered,CPR,0.4112903225806452
17457,Shimanekko,recog_ordered,scientist,0.4639175257731959
17458,Barasai,recog_ordered,pictures,0.4084507042253521
17459,OnoJoe,recog_ordered,beatboxer-1,0.15492957746478872
17460,Fukaya,recog_ordered,shopping,0.38028169014084506
17461,Shimanekko,recog_ordered,back-porch,0.391304347826087
17462,Barasai,recog_ordered,dance-stage-with-background-musicians,0.21311475409836064
17463,OnoJoe,recog_ordered,dark-building,0.48672566371681414
17464,Fukaya,recog_ordered,scale,0.1348314606741573
17465,Shimanekko,recog_ordered,exploring-museum,0.3805309734513274
17466,Barasai,recog_ordered,carousel,0.45454545454545453
17467,OnoJoe,recog_ordered,suburban-area,0.4214876033057851
17468,Fukaya,recog_ordered,CPR,0.4112903225806452
17469,Shimanekko,recog_ordered,beach,0.38911290322580644
17470,Barasai,recog_ordered,announcers,0.4075342465753425
17471,OnoJoe,recog_ordered,on-stage-1,0.37719298245614036
17472,Fukaya,recog_ordered,group-dance,0.4262295081967213
17473,Shimanekko,recog_ordered,park,0.3371824480369515
17474,Barasai,recog_ordered,dance-with-announcers,0.27358490566037735
17475,OnoJoe,recog_ordered,grey-brick-building,0.39344262295081966
17476,Fukaya,recog_ordered,CPR,0.4112903225806452
17477,Shimanekko,recog_ordered,clothing-design,0.21153846153846154
17478,Barasai,recog_ordered,caligraphy,0.3670886075949367
17479,OnoJoe,recog_ordered,small-crowd-2,0.2809917355371901
17480,Fukaya,recog_ordered,presents,0.10144927536231885
17481,Shimanekko,recog_ordered,with-wood,0.33707865168539325
17482,Barasai,recog_ordered,caligraphy,0.3670886075949367
17483,OnoJoe,recog_ordered,on-stage-2,0.256198347107438
17484,Fukaya,recog_ordered,balloons,0.24705882352941178
17485,Shimanekko,recog_ordered,classroom,0.28703703703703703
17486,Barasai,recog_ordered,announcers,0.4075342465753425
17487,OnoJoe,recog_ordered,on-stage-3,0.4918032786885246
17488,Fukaya,recog_ordered,exercise-class,0.45935960591133007
17489,Shimanekko,recog_ordered,walking-around-outside-a-building,0.10743801652892562
17490,Barasai,recog_ordered,in-train,0.3140495867768595
17491,OnoJoe,recog_ordered,city-overlook,0.30578512396694213
17492,Fukaya,recog_ordered,red-cars,0.33783783783783783
